SentenceID;Sentences ;Label 
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
1856;"c ) è stato disposto di attuare la misura di cui trattasi nel rispetto del regolamento ( cue ) n. 1407/2013 della commissione del 18 dicembre 2013 ( g.u. unione europea l 352 del 24 dicembre 2013 ) relativo all’ applicazione degli artt. 107 e 108 del trattato sul funzionamento dell’ unione europea agli aiuti de minimis alle imprese e in particolare gli artt. 1 ( campo di applicazione ), 2 ( definizioni ), 3 ( aiuti de minimis ), 5 ( cumulo ) e 6 ( controllo );";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
1867;"che il corso rispetta le indicazioni dei punti dell’ allegato 1  indicazioni per i corsi abilitanti, ai sensi del d.lgs. 42/2017, per tecnici competenti in acustica », al d.d.u.o. n. 8327 del 7 giugno 2018 ad esclusione dei punti 13, 14 e 15, in quanto la formazione e learning non è prevista nel piano formativo;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
1879;"città metropolitana di milano settore risorse idriche e attività estrattive servizio acque reflue nota protocollo n. 31387 del 8 febbraio 2019, agli atti regionali con protocollo n. t1.2019.4762 del 11 febbraio 2019 ( allegato 1 al presente provvedimento );";1
;;
;;
1882;"codice antimafia ), come modificato dalla l. 161/2017, si è provveduto a richiedere, attraverso la banca dati nazionale unica della documentazione antimafia ( b.d.n.a. ), il rilascio della comunicazione antimafia ai sensi dell’ art. 87 del d.lgs. 6 settembre 2011, n.159,  codice delle leggi antimafia e delle misure di prevenzione, nonché nuove disposizioni in materia di documentazione antimafia, a norma degli articoli 1 e 2 della legge 13 agosto 2010, n.136 » e successive modifiche ed integrazioni;";1
1883;"codice antimafia ), come modificato dalla l. 161/2017, si è provveduto a richiedere, attraverso la banca dati nazionale unica della documentazione antimafia ( b.d.n.a. ), il rilascio della comunicazione antimafia ai sensi dell’ art. 87 del d.lgs. 6 settembre 2011, n.159,  codice delle leggi antimafia e delle misure di prevenzione, nonché nuove disposizioni in materia di documentazione antimafia, a norma degli articoli 1 e 2 della legge 13 agosto 2010, n. 136 » e successive modifiche ed integrazioni;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
1929;considerato che il presente provvedimento rientra nel risultato atteso del prs individuato con codice 17  energia e diversificazione delle fonti energetiche », r.a.226  incremento delle diagnosi energetiche e dell’ adesione alla norma iso 50001 da parte delle piccole e medie imprese ».;1
;;
1931;considerato che il presente provvedimento rientra tra il risultato atteso del prs individuato con codice 119.;1
;;
;;
;;
;;
;;
;;
;;
1939;"considerato che la d.g.r. 875/2018 ha approvato il programma annuale di intervento per l’ attuazione delle misure di prevenzione connesse ad attività di gestione dei rifiuti per l’ anno 2018, comprensivo del piano finanziario di cui alla tabella 1 all’ allegato 1, riconoscendo al comune di vizzolo predabissi l’ importo di euro 593.346,20 richiesto per l’ anno 2019, a valere sulle risorse 2018, al fine di garantire il mantenimento della gestione emergenziale e la progettazione dell’ intervento di messa riori risorse necessarie a garantire la realizzazione dell’ intervento di messa in sicurezza permanente;";1
1940;considerato che la normativa nazionale in materia di emissioni in atmosfera costituita dalla parte quinta del d.lgs. 152/2006, prevede specifichi adempimenti in capo alle aziende che utilizzano solventi al fine di monitorare le emissioni di composti organici volatili ( cov ):;1
;;
;;
;;
;;
1945;considerato che la succitata spesa deve essere imputata nel bilancio regionale al programma 9.01  difesa del suolo » sul capitolo di spesa 9.01.203.11502 ( ecotassa ) a valere sull’ anno 2020 ( capitolo d’ entrata connesso 1.0101.59.4144 );1
1946;considerato che le ultime indagini, come integrazione al piano di caratterizzazione approvato il 9 aprile del 2001ai sensi del d.m. 471/99, sono state svolte nel 2005 sui terreni.;1
;;
;;
;;
;;
1951;considerato che nel luglio 2018 arpa ha svolto una campagna analitica sulle acque di falda, i cui esiti, agli atti regionali con prot.n.;1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
1962;d.g.r. 20 giugno 2014, n. 1990,  approvazione del programma regionale di gestione dei rifiuti ( p.r.g.r. ) comprensivo di piano regionale delle bonifiche ( p.r.b. ) e dei relativi documenti previsti dalla valutazione ambientale strategica ( v.a.s. ):;1
1963;"d.g.r. 24 febbraio 2000, n. 48535 di presa d’ atto delle determinazioni assunte in merito alle modalità di accelerazione del progetto di bonifica dell’ area dell’ ex raffineria agippetroli, nel rispetto dell’ accordo di programma, ai sensi della l.r. 15 maggio 1993, n. 14 per la qualificazione e lo sviluppo del sistema fieristico lombardo attraverso la realizzazione del polo esterno della fiera nella localizzazione di rho-pero e attraverso la riqualificazione del polo urbano, approvato con d.p.g.r. 8 aprile 1994, n. 58521;";1
1964;"d.g.r. 27 luglio 2006, n. 2838  modalità applicative del titolo v  bonifica di siti contaminati » della parte quarta del d.lgs. 152/2006 norme in materia ambientale »;";1
1965;"d.g.r. 31 luglio 1998, n. 37802 di approvazione del progetto globale di bonifica dell’ ex raffineria agip petroli di rho-pero e autorizzazione alla realizzazione delle opere previste dal progetto esecutivo di bonifica del settore sud-est dell’ insediamento, nel rispetto di quanto previsto dall’ accordo di programma per la qualificazione e lo sviluppo del sistema fieristico lombardo, approvato con d.p.g.r. n. 58521 dell’ 8 aprile 1994;";1
1966;"d.g.r. 4 ottobre 2002, n. 10539 di approvazione del documento  revisione dello studio di analisi di rischio e del progetto esecutivo compendio tecnico integrativo nuovo progetto fiera»relativo alle modalità di accelerazione del progetto di bonifica dell’ area dell’ ex raffineria agippetroli di rho-pero, presentato dalla società agippetroli s.p.a., ( accordo di programma approvato con d.p.g.r. 14 marzo 2001, n. 5595 );";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
1977;dato atto altresì che il presente provvedimento rientra nel risultato atteso del prs individuato con codice ter 0908.218  riduzione delle emissioni inquinanti in atmosfera e aggiornamento del piano regionale degli interventi per la qualità dell’ aria »;1
;;
1979;"dato atto altresì del parere favorevole con prescrizioni dell’ a.t.o. ufficio d’ ambito della città metropolitana di milano con nota prot. n. 3220 del 18 marzo 2019, agli atti regionali con protocollo n. 9732 del 20 marzo 2019;";1
;;
1981;dato atto che, così come stabilito dalla d.g.r. n. 738 del 05 novembre 2018, entro il mese successivo alla scadenza dell’ ultimo trimestre di ciascun anno, i gestori degli impianti di smaltimento di cui all’ art. 52 della l.r. 10/2003 sono tenuti a produrre la dichiarazione prevista ai sensi dell’ art. 55 della l.r. 10/2003 e che, con la presentazione di tale dichiarazione per l’ anno 2018, i gestori degli impianti devono dare evidenza delle riduzioni applicate ai rifiuti urbani o assimilati riportando le seguenti indicazioni:;1
;;
;;
;;
;;
;;
;;
;;
;;
1990;dato atto che con decreto del dirigente di unità organizzativa 30 marzo 2004, n. 5129 è stata approvata l’ integrazione alla d.g.r. 16 febbraio 2001, n. 3490 s.m.i. e al d.d.u.o. 25 settembre 2003, n. 15729 per la costituzione della garanzia finanziaria per le attività di monitoraggio post operam, relative al progetto di bonifica approvato dell’ area dell’ ex raffineria agippetroli di rhopero, di cui all’ accordo di programma per la qualificazione e lo sviluppo del sistema fieristico lombardo attraverso la realizzazione del polo esterno della fiera nella localizzazione di rho-pero e attraverso la riqualificazione del polo urbano.;1
1991;"dato atto che con deliberazione di giunta regionale 28 giugno 2018 n. xi/283 sono stati approvati i  criteri per l’ assegnazione di incentivi finanziari a soggetti pubblici e privati non responsabili della contaminazione, per la caratterizzazione e la redazione di studi di fattibilità urbanistico edilizia » in attuazione dell’ art. 21ter della l.r. 26/2003;";1
1992;"dato atto che con deliberazione di giunta regionale 30 giugno 2020. n. 3309 sono stati approvati i  criteri per l’ assegnazione di incentivi finanziari a soggetti pubblici e privati non responsabili della contaminazione, per la caratterizzazione e la redazione di studi di fattibilità urbanistico edilizia » in attuazione dell’ art. 21ter della l.r. 26/2003;";1
;;
1994;"dato atto che con nota del 10 dicembre 2018 prot. n. 87/18 / p/ al, agli atti regionali con protocollo n. 56941 del 17 dicembre 2018, la società syndial s.p.a. servizi ambientali, con sede in san donato milanese ( mi ) piazza boldrini,1, in nome e per conto della società eni s.p.a. divisione refining & marketing ha trasmesso il documento  progetto operativo di bonifica impianto di trattamento delle acque di falda emunte dalla barriera idraulica dell’ area dell’ ex raffineria agip petroli nei comuni di rho e di pero ( mi ), ai sensi dell’ art. 242, comma 7 del d.lgs. 152/2006;";1
1995;"dato atto che con nota del 20 novembre 2018 la società ep produzione s.p.a. ha trasmesso il piano di caratterizzazione relativo all’ area ex-vasche ceneri, inclusa nel perimetro della centrale ubicata nei comuni di tavazzano con villavesco e montanaso lombardo, ai sensi dell’ art. 242 bis ( acquisito al protocollo di regione lombardia n. 54146 de 23 novembre 2018 );";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2006;"dato atto che il presente provvedimento, così come previsto dalla d.g.r. n. 738 del 05 novembre 2018, è adottato entro il termine di 30 giorni dal ricevimento dei dati di raccolta differenziata e produzione pro capite relativi ai comuni della regione lombardia trasmessi con nota in atti regionali prot. n. t1.2018.0051935 del 8 novembre 2018 da parte dell’ osservatorio regionale sui rifiuti di arpa lombardia;";1
;;
;;
;;
;;
;;
;;
;;
2014;dato atto che il presente provvedimento conclude il relativo procedimento nei termini previsti dall’ allegato 2  criteri e modalità per la concessione di contributi per la prevenzione dei danni alle produzioni agricole e alle opere approntate sui terreni coltivati ed a pascolo dalle specie di fauna selvatica e domestica inselvatichita, tutelata ai sensi dell’ art. 2 della l. 157/92 l.r. 26/93, art. 47 commi 1 a e b » di cui alla d.g.r. 5841 del 18 novembre 2016, successivamente prorogati con nota protocollo m1,2019,0102408 del 8 novembre 2019 della d.g. agricoltura, alimentazione e sistemi verdi sviluppo di sistemi forestali, agricoltura di montagna, uso e tutela del suolo agricolo e politiche faunistico venatorie.;1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2046;dato atto che l’ attività di monitoraggio post operam costituisce integrazione alle attività di controllo dell’ area dell’ ex raffineria secondo quanto stabilito e autorizzato nei provvedimenti approvativi e autorizzatori di cui alla d.g.r. 3490/2001 s.m.i.;1
;;
2048;"dato atto che l’ osservatorio regionale sui rifiuti gestito da arpa lombardia, con nota in atti regionali prot. n. t1.2018.0051935 del 08 novembre 2018, ha trasmesso i dati di raccolta differenziata e produzione pro capite relativi ai comuni della regione lombardia;";1
;;
;;
2051;"dato atto che per i soggetti pubblici e privati proprietari che esercitano attività economica o comunque in possesso di titolo legittimante la detenzione delle aree interessate, gli incentivi sono concessi ed erogati nel rispetto degli art. 45 comma 6 del regolamento ( ue ) n. 651/2014  aiuti agli investimenti per il risanamento di siti contaminati » per il quale l’ intensità di aiuto non supera il 100 % dei costi ammissibili;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2073;"decreta 1. di adottare, la conclusione positiva dell’ istruttoria di competenza della struttura proponente il presente provvedimento, ai sensi dell’ art. 242 del d.lgs. 152/2006, per gli aspetti prettamente ambientali e di approvare, condizionatamente alle osservazioni degli enti, l’ elaborato tecnico  intervento di mise delle acque di falda del sito ex chimica saronio di melegnano ( mi ) proposta variante scarico in acque superficiali e modifica piani di monitoraggio 28 aprile 2020 »;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
2102;"decreta 1. di procedere alla riperimetrazione del sito da bonificare di competenza regionale denominato ex-snia, ubicato nei comuni di limbiate, paderno dugnano e varedo procedendo all’ esclusione del sedime di proprietà di arbo s.r.l., stante l’ assenza di contaminazione in concentrazioni superiori alle csc per i suoli a uso commerciale / industriale, accertata in fase di caratterizzazione delle aree ( individuazione catastale foglio 31 del comune di limbiate, mappali 108, 131, 132 e 284 e foglio 12 del comune di varedo, mappali 85, 125, 126 e 127 allegato 1 );";1
