SentenceID;Sentences ;Label 
2460;"preso atto, inoltre, che la società intende procedere alla caratterizzazione delle aree interessate dalla realizzazione del nuovo gruppo ai sensi dell’ art. 242 del d.lgs. 152/06, rimandando a una fase successiva le attività di verifica necessarie alla corretta gestione delle terre da scavo, ai sensi del d.p.r. 120/2017;";0
2461;preso atto altresì che il direttore della dg ambiente e clima, mario nova con lettera protocollo t1.2019.14666 del 07 maggio 2019, a seguito delle verifiche sopraindicate, ha individuato i componenti della commissione nei seguenti soggetti:;0
2462;"preso atto che, ai sensi della d.g.r. 25 luglio 2012, n. 3846, la somma della seconda e della terza e ultima quota del contributo assegnato ( erogabile alla fine dei lavori ), è pari al 50 % del valore complessivo dello stesso, così come rideterminato con il presente atto;";0
2463;"preso atto che, a seguito di tale comunicazione, non sono pervenute osservazioni da parte degli enti interessati, ad eccezione del parere positivo alla realizzazione dell’ intervento da parte della provincia di lecco, pervenuto con nota in atti reg.li prot. n. t1.2020.17238 del 21 aprile 2020;";0
2464;"preso atto che, con nota 8 giugno 2017 arpa lombardia ha trasmesso la validazione degli esiti della caratterizzazione dell’ area arbo, che conferma l’ assenza di contaminazione nell’ area in oggetto;";0
2465;preso atto che:;0
2466;"preso atto che con deliberazione di giunta n. 5841 del 18 novembre 2016 sono stati approvati  i criteri e le modalità per l’ indennizzo dei danni arrecati e per la concessione di contributi per la prevenzione dei danni alle produzioni agricole e alle opere approntate sui terreni coltivati ed a pascolo dalle specie fi fauna selvatica e fauna domestica inselvatichita, tutelata ai sensi dell’ art. 2 della l. 157/92 l.r. 26/93, art. 47, comma 1, lett. a ) e b ) e comma 2 »;";1
2467;preso atto che con nota in atti regionali n. t1.2020.0016052 del 7 aprile 2020, la ditta sacal s.p.a, non inclusa nell’ ultimo aggiornamento dell’ elenco degli impianti assoggettati al pagamento del tributo in misura ridotta per l’ anno 2020:;0
2468;preso atto che il comune di milano:;0
2469;preso atto che il comune di nova milanese con determinazione comunale n. 4 del 28.1.10 ha approvato progetto di bonifica con misure di sicurezza dell’ area in oggetto;0
2470;preso atto che il comune di nova milanese ha presentato con nota del 16 ottobre 2018, agli atti regionali con prot.n.;0
2471;preso atto che il decreto 3859 del 22 marzo 2019 ha disposto:;0
2472;preso atto che il sopra citato d.m. 468/2001 prevede, tra l’ altro:;0
2473;"preso atto che le attività di bonifica autorizzate con d.d.u.o. n. 1110/2009, relative alla porzione di area di proprietà arbo s.p.a., identificata dal mappale 85, foglio 13 in comune di varedo, sono state concluse e certificate con disposizione dirigenziale n. 80 del 27 aprile 2010 della provincia di monza brianza;";0
2474;"preso atto che l’ amministrazione comunale, ha intrapreso l’ ufficio le opportune e necessarie azioni, al fine di riscontrare il grado di pericolosità dell’ area allo scopo di adottare le opportune soluzioni di messa in sicurezza dell’ area, mirate a scongiurare possibili situazioni di inquinamento ambientale, e di pericolo per l’ igiene e la salute pubblica, ha presentato con nota agli atti regionali con protocollo n. 32840 del 28 giugno 2018, richiesta di integrazione del contributo, per la realizzazione del piano di indagini preliminari e la caratterizzazione dell’ area denominata  ex cava bazzini » in via gustavo modena, in comune di redavalle ( pv ), per un importo pari a € 229.300,00 come specificato nell’ istanza di finanziamento;";0
2475;preso atto che l’ amministrazione comunale, ha riavviato il procedimento con nota del 3.4.17, agli atti regionali con prot.n.;0
2476;preso atto che l’ art. 5 della l.r. 12/2018 precisa che:;0
2477;preso atto che per l’ attuazione della soprarichiamata misura di incentivazione si è provveduto:;0
2478;preso atto che procedure di finanziamento, così come modificate dalla d.g.r. 6704/17, individuano la modalità e la tempistica di erogazione del finanziamento così come segue:;0
2479;"preso atto che si è conclusa l’ istruttoria del decimo lotto delle domande pervenute dal 15 ottobre 2019 al 15 novembre 2019, termine di chiusura della ottava finestra temporale del bando  rinnova autovetture » e di conseguenza risultano ammesse n. 45 domande rendicontate a seguito di acquisto già effettuato elencate nell’ allegato 1, parte integrante e sostanziale del presente provvedimento con indicazione del relativo punteggio ottenuto e dell’ entità del contributo concesso per un totale di contributi concessi pari ad euro 147.000,00 che si prevede ad impegnare e contestualmente a liquidare;";0
2480;"preso atto che si è conclusa l’ istruttoria del quarto lotto delle domande pervenute dal 15 ottobre 2019 al 15 novembre 2019, termine di chiusura della ottava finestra temporale del bando  rinnova autovetture » e di conseguenza risultano ammesse n. 69 domande rendicontate a seguito di acquisto già effettuato elencate nell’ allegato 1, parte integrante e sostanziale del presente provvedimento con indicazione del relativo punteggio ottenuto e dell’ entità del contributo concesso per un totale di contributi concessi pari ad euro 181.000,00 che si prevede ad impegnare e contestualmente a liquidare;";0
2481;"preso atto che si è conclusa l’ istruttoria del quarto lotto delle rendicontazioni relative all’ acquisto di auto elettriche pure presentate dai beneficiari successivamente alla concessione del contributo nell’ ambito del bando  rinnova autovetture » e di conseguenza risultano liquidabili n. 50 domande elencate nell’ allegato 1, parte integrante e sostanziale del presente provvedimento con indicazione dell’ entità del contributo riconosciuto per un totale di contributi liquidabili pari ad euro 400.000,00;";0
2482;preso atto che si è conclusa l’ istruttoria del quattordicesimo lotto delle domande pervenute dal 15 ottobre 2019 al 15 novembre 2019, termine di chiusura della ottava finestra temporale del bando  rinnova autovetture » e di conseguenza risultano ammesse n. 34 domande ancora da rendicontare in quanto relative a prenotazioni di acquisto di autovetture elettriche pure, elencate nell’ allegato 1, parte integrante e sostanziale del presente provvedimento con indicazione del relativo punteggio ottenuto e dell’ entità del contributo concesso per un totale di contributi concessi pari ad euro 272.000,00 che si provvede ad impegnare.;0
2483;"preso atto che si è conclusa l’ istruttoria del secondo lotto delle rendicontazioni relative all’ acquisto di auto elettriche pure presentate dai beneficiari successivamente alla concessione del contributo nell’ ambito del bando  rinnova autovetture » e 26 bollettino ufficiale serie ordinaria n. 16 martedì 14 aprile 2020 di conseguenza risultano liquidabili n. 50 domande elencate nell’ allegato 1, parte integrante e sostanziale del presente provvedimento con indicazione dell’ entità del contributo riconosciuto per un totale di contributi liquidabili pari ad euro 400.000,00;";0
2484;"preso atto che si è conclusa l’ istruttoria del sesto lotto delle rendicontazioni relative all’ acquisto di auto elettriche pure presentate dai beneficiari successivamente alla concessione del contributo nell’ ambito del bando  rinnova autovetture » e di conseguenza risultano liquidabili n. 22 domande elencate nell’ allegato 1, parte integrante e sostanziale del presente provvedimento con indicazione dell’ entità del contributo riconosciuto per un totale di contributi liquidabili pari ad euro 176.000,00;";0
2485;"preso atto che si è conclusa l’ istruttoria del settimo lotto delle domande pervenute dal 15 ottobre 2019 al 15 novembre 2019, termine di chiusura della ottava finestra temporale del bando  rinnova autovetture » e di conseguenza risultano ammesse n. 56 domande rendicontate a seguito di acquisto già effettuato elencate nell’ allegato 1, parte integrante e sostanziale del presente provvedimento con indicazione del relativo punteggio ottenuto e dell’ entità del contributo concesso per un totale di contributi concessi pari ad euro 186.000,00 che si prevede ad impegnare e contestualmente a liquidare;";0
2486;preso atto che si è conclusa l’ istruttoria del settimo lotto delle rendicontazioni relative all’ acquisto di auto elettriche pure presentate dai beneficiari successivamente alla concessione del contributo nell’ ambito del bando  rinnova autovetture » e di conseguenza risultano:;0
2487;"preso atto che si è conclusa l’ istruttoria del terzo lotto delle domande pervenute dal 15 ottobre 2019 al 15 novembre 2019, termine di chiusura della ottava finestra temporale del bando  rinnova autovetture » e di conseguenza risultano ammesse n. 75 domande rendicontate a seguito di acquisto già effettuato elencate nell’ allegato 1, parte integrante e sostanziale del presente provvedimento con indicazione del relativo punteggio ottenuto e dell’ entità del contributo concesso per un totale di contributi concessi pari ad euro 219.000,00 che si prevede ad impegnare e contestualmente a liquidare;";0
2488;"preso atto che si è conclusa l’ istruttoria del trentacinquesimo lotto delle domande pervenute dal 15 ottobre 2019 al 15 novembre 2019, termine di chiusura della ottava finestra temporale del bando  rinnova autovetture » e di conseguenza risultano ammesse n. 45 domande rendicontate a seguito di acquisto già effettuato elencate nell’ allegato 1, parte integrante e sostanziale del presente provvedimento con indicazione del relativo punteggio ottenuto e dell’ entità del contributo concesso per un totale di contributi concessi pari ad euro 118.000,00 che si prevede ad impegnare e contestualmente a liquidare;";0
2489;"preso atto che si è conclusa l’ istruttoria del trentanovesimo lotto delle domande pervenute dal 15 ottobre 2019 al 15 novembre 2019, termine di chiusura della ottava finestra temporale del bando  rinnova autovetture » e di conseguenza risultano ammesse n. 10 domande rendicontate a seguito di acquisto già effettuato elencate nell’ allegato 1, parte integrante e sostanziale del presente provvedimento con indicazione del relativo punteggio ottenuto e dell’ entità del contributo concesso per un totale di contributi concessi pari ad euro 24.000,00 che si prevede ad impegnare e contestualmente a liquidare;";0
2490;"preso atto che si è conclusa l’ istruttoria del trentaquattresimo lotto delle domande pervenute dal 15 ottobre 2019 al 15 novembre 2019, termine di chiusura della ottava finestra temporale del bando  rinnova autovetture » e di conseguenza risultano ammesse n. 45 domande rendicontate a seguito di acquisto già effettuato elencate nell’ allegato 1, parte integrante e sostanziale del presente provvedimento con indicazione del relativo punteggio ottenuto e dell’ entità del contributo concesso per un totale di contributi concessi pari ad euro 105.000,00 che si prevede ad impegnare e contestualmente a liquidare;";0
2491;"preso atto che si è conclusa l’ istruttoria del trentaseiesimo lotto delle domande pervenute dal 15 ottobre 2019 al 15 novembre 2019, termine di chiusura della ottava finestra temporale del bando  rinnova autovetture » e di conseguenza risultano ammesse n. 36 domande rendicontate a seguito di acquisto già effettuato elencate nell’ allegato 1, parte integrante e sostanziale del presente provvedimento con indicazione del relativo punteggio ottenuto e dell’ entità del contributo concesso per un totale di contributi concessi pari ad euro 85.000,00 che si prevede ad impegnare e contestualmente a liquidare;";0
2492;"preso atto che si è conclusa l’ istruttoria del tretatreesimo lotto delle domande pervenute dal 15 ottobre 2019 al 15 novembre 2019, termine di chiusura della ottava finestra temporale del bando  rinnova autovetture » e di conseguenza risultano ammesse n. 51 domande ancora da rendicontare in quanto relative a prenotazioni di acquisto di autovetture elettriche pure, elencate nell’ allegato 1, parte integrante e sostanziale del presente provvedimento con indicazione del relativo punteggio ottenuto e dell’ entità del contributo concesso per un totale di contributi concessi pari ad euro 408.000,00 che si provvede ad impegnare;";0
2493;"preso atto che la provincia di lodi, con nota prot. n. 125/2019 del 2 gennaio 2019 acquisita agli atti regionali prot. n. 368 del 9 gennaio 2019, ha trasmesso il proprio parere di competenza, esprimendo la valutazione favorevole dei documenti progettuali ( allegato 1 ) nel rispetto delle prescrizioni ivi riportate;";0
2494;preso atto degli esiti dell’ incontro tecnico del 18 gennaio 2017, i cui esiti sono stati trasmessi cono nota regionale prot.n 4491 del 26.1.17, che hanno concluso che fosse necessario attualizzare la documentazione ai sensi della vigente normativa per quanto riguarda gli elaborati tecnici prevedendo:;0
2495;"preso atto della deliberazione n.145 del 5 ottobre 2018, con la quale il comune si è impegnato, a norma dell’ art.16 del r.r. n.2/2012, ad avviare tutte le necessarie procedure legali per il recupero dei crediti nei confronti del responsabile dell’ illecito e dei proprietari dell’ area in virtù del privilegio speciale immobiliare, al fine di restituire a regione lombardia l’ eventuale finanziamento ricevuto, qualora ciò sia possibile;";0
2496;preso atto della nota del 9 gennaio 2019 prot. regionale t1.2019.0000968 successivamente integrata dalla nota del 16 gennaio 2019 prot. regionale n. t1.2019.0001413 con cui unioncamere lombardia soggetto gestore trasmette gli esiti istruttori delle domande pervenute entro la scadenza della seconda finestra mensile relativa al periodo dal 1 al 30 novembre 2018 da cui si rileva che:;0
2497;preso atto della nota del 9 giugno 2020 prot. regionale t1.2020.23251, con cui unioncamere lombardia soggetto gestore trasmette:;0
2498;"preso atto della nota del comune di san martino dall’ argine ( mn ) del 26 ottobre 2018, prot. n. 3787, agli atti regionali del 31 ottobre 2018, prot. n. 51028, con la quale rivolge istanza ai sensi dell’ art. 9, comma 2, lettera c ) del regolamento regionale n. 2 del 15 giugno 2012, ai fini dell’ ottenimento dl un finanziamento per il proseguimento dell’ iter ambientale per l’ area contaminata denominata  ex gerelli metalli » per addivenire alla bonifica della stessa e, quindi, alla restituzione alla fruibilità della stessa;";0
2499;preso atto della seguente istanza, agli atti della struttura autorizzazioni ambientali, presentata da:;0
2500;preso atto della seguente istanza, agli atti dell’ unità organizzativa valutazioni e autorizzazioni ambientali, presentata da:;0
2501;preso atto delle conclusioni della conferenza dei servizi del 9 gennaio 2019, di cui si riporta di seguito il verbale:;0
2502;preso atto delle disposizioni contenute nel decreto legislativo, n. 126 del 10 agosto 2014, correttivo del decreto legislativo 118 del 23 giugno 2011, ed in particolare del principio contabile applicato concernente la contabilità finanziari che prescrive:;0
2503;preso atto delle disposizioni contenute nel decreto legislativo 126 del 10 agosto 2014, correttivo del decreto legislativo 118 del 23 giugno 2011, ed in particolare del principio contabile applicato concernente la contabilità finanziaria che prescrive:;0
2504;preso atto delle disposizioni contenute nel decreto legislativo n. 126 del 10 agosto 2014, correttivo del d.lgs. n. 118 del 23 giugno 2011, ed in particolare del principio contabile applicato concernente la contabilità finanziaria che prescrive:;0
2505;"preso atto dell’ istruttoria degli uffici competenti che, sulla base dei criteri di cui alla d.g.r. n. 3309/2020, ha definito il  secondo bando di finanziamento per la promozione dei processi di bonifica e di rigenerazione dei siti potenzialmente contaminati attraverso incentivi a soggetti pubblici e privati non responsabili della contaminazione, per la caratterizzazione e la redazione di studi di fattibilità urbanistico edilizia » di cui all’ allegato 1, parte integrante e sostanziale del presente provvedimento, comprensivo della  scheda informativa » del bando;";0
2506;"preso atto del principio di trasparenza dell’ azione amministrativa di cui alle disposizioni del capo iii, l. n. 241/1990 s.m.i., relativo alla partecipazione al procedimento amministrativo, nonché della l.r. 1 febbraio 2012, n. 1 » riordino normativo in materia di procedimento amministrativo, diritto di accesso ai documenti amministrativi, semplificazione amministrativa, potere sostitutivo e potestà sanzionatoria »;";0
2507;"preso atto di quanto indicato nel documento progettuale di cui sopra, in particolare della differente allocazione e conseguentemente diverso layout dell’ impianto di trattamento delle acque di falda, in ottemperanza alle considerazioni finali della conferenza di servizi del 9 aprile 2014 ovvero di quanto già approvato e autorizzato con decreto regionale n. 4362/2014 che si ritiene di far salvo nel presente provvedimento;";0
2508;preso atto di quanto indicato nella documentazione progettuale di cui sopra;0
2509;"preso atto di quanto indicato nella documentazione progettuale di cui sopra, trasmessa da ep produzione con le note citate note del 8 gennaio 2020, 22 aprile 2020 e 7 maggio 2020;";0
2510;"preso atto e ritenuto di far salvo tutto quanto già approvato e autorizzato con i dd.d.u.o. n. 2283/2004, n. 8433/2004, n. 5872/2009, relativi al procedimento di bonifica di competenza regionale in corso per l’ area della centrale di tavazzano con villavesco e montanaso lombardo;";0
2511;prevedere una seduta di esame di recupero per coloro che verranno respinti nella prima seduta;0
2512;prevedere una seduta di esame di recupero per coloro che verranno respinti nella prima seduta;0
